artist_name,album_name,album_type,release_date,total_tracks,album_uri,name,duration_ms,explicit,track_number,popularity,valence,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,track_uri
NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,album,2020-10-12,13,spotify:album:6kudlOyCqSQfsBVSdPZEu4,faded in my last song,215826,False,10,47,0.683,0.755,0.828,10,-3.11,0,0.0482,0.15,4.41e-06,0.112,135.002,4,spotify:track:1nPMDcLKWTtGQH98waRTIk
NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,album,2020-10-12,13,spotify:album:6kudlOyCqSQfsBVSdPZEu4,from home,260320,False,11,45,0.457,0.622,0.859,1,-3.034,1,0.0563,0.516,0.0,0.361,131.989,4,spotify:track:3SHcE3vk03KHPKHzvTKs5j
NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,album,2020-10-12,13,spotify:album:6kudlOyCqSQfsBVSdPZEu4,from home - korean version,260333,False,12,27,0.457,0.628,0.854,1,-2.961,1,0.0519,0.518,0.0,0.356,132.02,4,spotify:track:4pHTQ2jSf1Z1SqOgrvhTxw
NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,album,2020-10-12,13,spotify:album:6kudlOyCqSQfsBVSdPZEu4,make a wish (birthday song) - english version,229400,False,13,45,0.658,0.726,0.802,8,-2.43,1,0.144,0.0582,0.0,0.0528,101.005,4,spotify:track:1iPmAMVMqoT2ZromLzo305
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,intro: neo got my back,117326,False,1,49,0.176,0.828,0.689,5,-7.97,1,0.0699,0.32,0.0118,0.11,100.042,4,spotify:track:46JuEtCV69InGm7hONKrgA
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,boss,210641,False,2,66,0.332,0.787,0.543,10,-6.7,0,0.037,0.0233,0.0,0.0861,99.026,4,spotify:track:0ErzcmZ2gIwX7X0xSMQPix
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,baby don’t stop,183019,False,3,64,0.352,0.827,0.739,8,-6.391,1,0.0744,0.0214,4.13e-06,0.043,95.999,4,spotify:track:1EYSS9Lp7a9f20C3FaOVgI
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,go,207173,False,4,56,0.673,0.76,0.928,8,-3.645,0,0.215,0.308,0.0,0.072,131.985,4,spotify:track:741wqAxJIPwjHWLjyG2so6
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,touch,189077,False,5,59,0.616,0.595,0.806,8,-4.644,1,0.141,0.0391,0.0,0.36,93.126,4,spotify:track:1mdEvT7X3Rs7vL75fRb8oo
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,yestoday,196571,False,6,52,0.678,0.683,0.92,9,-3.322,0,0.0924,0.0294,0.0,0.295,94.959,4,spotify:track:6OyLuTMyY9dOswKPyIT8SO
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,black on black,197980,False,7,53,0.247,0.523,0.864,10,-4.746,0,0.359,0.106,0.000454,0.0672,142.11,4,spotify:track:1qq7YnBOcXtfX3tCCMJllG
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,텐데…timeless,250826,False,8,48,0.272,0.557,0.442,1,-4.595,1,0.0314,0.316,0.0,0.138,127.873,4,spotify:track:4SBdExnMWp7er8KxnpPzpG
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,the 7th sense,214035,False,9,60,0.218,0.682,0.502,2,-9.507,1,0.0713,0.0124,8.45e-06,0.107,108.08,4,spotify:track:6BdchFAP4TUZUceAsAEb5U
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,without you,205533,False,10,54,0.53,0.578,0.942,2,-1.693,1,0.0556,0.0428,0.0,0.0833,127.835,4,spotify:track:78DVHbAahuQF56gOC4GnuN
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,without you - chinese version,205533,False,11,34,0.516,0.578,0.947,2,-1.629,1,0.0588,0.0394,0.0,0.126,128.021,4,spotify:track:51q7nOFtavUgnbaVLfwddo
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,dream in a dream,215221,False,12,43,0.367,0.618,0.748,8,-6.301,0,0.0315,0.0381,0.00225,0.295,102.052,4,spotify:track:6MWqKPyfweTJ60mpiTj24o
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,outro: vision,57474,False,13,37,0.357,0.556,0.913,2,-4.075,1,0.0929,0.000385,0.962,0.268,179.925,4,spotify:track:0GubDiGTY2PtqgBQPYaOBy
NCT U,NCT 2018 EMPATHY,album,2018-03-14,14,spotify:album:3KAJvo62RNQEtXwIyB5rzX,"yestoday - extended version, bonus track",227884,False,14,42,0.633,0.68,0.888,9,-4.377,0,0.136,0.0688,0.0,0.118,95.014,4,spotify:track:4SrkrzWiFxEzMBOSOE5qGW
NCT U,iScreaM Vol.6 : Make A Wish / 90's Love Remix,single,2020-12-17,2,spotify:album:4ZjHU4a3q0eJJwcFaoUeZM,make a wish (birthday song) - wuki remix,194146,False,1,18,0.536,0.754,0.95,8,-2.357,0,0.0539,0.000245,0.479,0.109,122.967,4,spotify:track:6Y0cMG4U0FUgOseLwamz7e
NCT U,iScreaM Vol.6 : Make A Wish / 90's Love Remix,single,2020-12-17,2,spotify:album:4ZjHU4a3q0eJJwcFaoUeZM,90's love - squar remix,161454,False,2,14,0.814,0.69,0.878,6,-4.569,0,0.0637,0.00244,0.000531,0.318,109.989,4,spotify:track:4UlJjrQM5woly29xrGQpe8
NCT U,Rain Day - SM STATION : NCT LAB,single,2022-07-19,2,spotify:album:58uFef7QCVv7hVQZDur3n0,rain day,190560,False,1,57,0.538,0.686,0.681,6,-4.495,0,0.0672,0.285,0.0,0.188,95.108,4,spotify:track:07lK6LoH13tGwxziXWIp16
NCT U,Rain Day - SM STATION : NCT LAB,single,2022-07-19,2,spotify:album:58uFef7QCVv7hVQZDur3n0,rain day - instrumental,190546,False,2,29,0.123,0.759,0.483,2,-8.566,1,0.0471,0.265,0.728,0.207,94.983,4,spotify:track:1gGt8yNdl4ray2DM1DiBNk
NCT U,coNEXTion (Age of Light) - SM STATION : NCT LAB,single,2022-03-20,2,spotify:album:4Q1QbnNAgUGq4glyv7dAXn,conextion (age of light),226933,False,1,49,0.816,0.707,0.869,11,-3.102,0,0.0517,0.238,0.0,0.345,150.08,4,spotify:track:27vGornenTX2Vrzg9nOyBA
NCT U,coNEXTion (Age of Light) - SM STATION : NCT LAB,single,2022-03-20,2,spotify:album:4Q1QbnNAgUGq4glyv7dAXn,conextion (age of light) - instrumental,226920,False,2,19,0.506,0.683,0.794,4,-5.394,0,0.0768,0.134,0.879,0.38,150.025,4,spotify:track:3T9dNxbiMMW67CyW7t4Ja5
NCT U,Universe (Let's Play Ball),single,2021-12-10,1,spotify:album:31BJasH9nLradtMdJEIDXk,universe (let's play ball),231466,False,1,50,0.697,0.587,0.895,5,-1.591,0,0.139,0.0524,0.0,0.0402,179.975,4,spotify:track:6hHrPwQYGp9kPL7xLZviBS
NCT U,MAXIS BY RYAN JHUN PT. 1,single,2021-08-12,1,spotify:album:4WQ05YKNsq42DiHMYCmTXc,"maniac (sung by doyoung, haechan) (prod. ryan jhun)",208266,False,1,52,0.392,0.747,0.856,2,-4.122,1,0.125,0.0628,0.0,0.0844,106.91,4,spotify:track:0zcORXxG1FGC3QzWYOBzr4
NCT U,STATION X 4 LOVEs for Winter Part.2,single,2019-12-13,2,spotify:album:6KCFJyHGY6CL9DJIcOQxzZ,"coming home (sung by taeil, doyoung, jaehyun, haechan)",263613,False,1,51,0.127,0.202,0.67,10,-2.844,1,0.0326,0.565,1.03e-06,0.12,170.777,3,spotify:track:1A7pDII9Zy07oCDW3xldgy
NCT U,STATION X 4 LOVEs for Winter Part.2,single,2019-12-13,2,spotify:album:6KCFJyHGY6CL9DJIcOQxzZ,"coming home (sung by taeil, doyoung, jaehyun, haechan) - instrumental",263626,False,2,19,0.101,0.388,0.631,10,-6.627,1,0.0252,0.199,0.926,0.116,171.974,3,spotify:track:5SjnieDBwa3ttg8LVuR7ye
NCT U,"The Tale Of Nokdu (Original Television Soundtrack), Pt. 1",single,2019-10-01,2,spotify:album:7lTV3zl1MT8axUtdHqRaWp,"baby only you (sung by doyoung, mark)",196000,False,1,40,0.874,0.737,0.931,1,-2.792,1,0.0484,0.0585,0.0,0.154,125.993,4,spotify:track:0Q3t5qJw8No9ejxyQRPuk0
NCT U,"The Tale Of Nokdu (Original Television Soundtrack), Pt. 1",single,2019-10-01,2,spotify:album:7lTV3zl1MT8axUtdHqRaWp,baby only you - instrumental,195986,False,2,13,0.913,0.766,0.938,1,-4.882,1,0.0406,0.000626,0.679,0.264,126.014,4,spotify:track:4pd1wHtjYDdWsYNMZ8b9Xy
NCT U,When You're On The Blacklist Of Bullies Pt.1 (Original Television Soundtrack),single,2019-08-09,2,spotify:album:4K4qF5F3lxpHIOF1LE6zEv,new love,229265,False,1,41,0.524,0.633,0.874,2,-4.205,1,0.0312,0.00878,0.000143,0.285,106.028,4,spotify:track:6ApLsx1fLjyQL2j5hBiDG0
NCT U,When You're On The Blacklist Of Bullies Pt.1 (Original Television Soundtrack),single,2019-08-09,2,spotify:album:4K4qF5F3lxpHIOF1LE6zEv,new love instrumental,229280,False,2,11,0.361,0.552,0.9,2,-5.054,1,0.0336,0.000109,0.89,0.302,105.981,4,spotify:track:4oLXZ7OZ7Qix7vLwskPQBi
NCT U,Baby Don't Stop (Special Thai Version),single,2018-06-02,2,spotify:album:56hYT1UpRNywoEauioNczN,baby don't stop - special thai version,183019,False,1,35,0.344,0.843,0.722,1,-6.403,1,0.0696,0.0218,5.31e-06,0.0424,95.981,4,spotify:track:3K8yw3FK4q0j05XabjP6mE
NCT U,Baby Don't Stop (Special Thai Version),single,2018-06-02,2,spotify:album:56hYT1UpRNywoEauioNczN,baby don't stop - instrumental,183019,False,2,20,0.138,0.759,0.681,8,-9.252,1,0.0635,0.00536,0.882,0.101,96.013,4,spotify:track:7fIV4YAEVhxrscqCDSgh0Z
NCT U,RADIO ROMANCE OST Part.1,single,2018-01-30,2,spotify:album:48ZRA3x6HI3g3RHWG1ddz9,"radio romance (sung by taeil, doyoung)",219125,False,1,35,0.445,0.632,0.83,2,-3.388,1,0.0401,0.452,0.0,0.238,115.02,4,spotify:track:6rPnmk2JbKooVdes8dMsZj
NCT U,RADIO ROMANCE OST Part.1,single,2018-01-30,2,spotify:album:48ZRA3x6HI3g3RHWG1ddz9,"radio romance (sung by taeil, doyoung) inst. (instrumental)",219125,False,2,13,0.428,0.662,0.764,2,-7.125,1,0.0257,0.00355,0.653,0.179,114.988,4,spotify:track:2sVHIx5p8pZVT3f0F20l3e
NCT U,텐데... (Timeless) - SM STATION,single,2018-01-12,2,spotify:album:74YQYAzf6Vm2LgIrsKxgHr,"텐데...timeless (sung by jaehyun, doyoung, taeil)",250826,False,1,48,0.259,0.555,0.451,1,-4.575,1,0.0314,0.349,0.0,0.137,128.014,4,spotify:track:7jb6GXWNyeGUKFaUCpmNX1
NCT U,텐데... (Timeless) - SM STATION,single,2018-01-12,2,spotify:album:74YQYAzf6Vm2LgIrsKxgHr,"텐데...timeless (sung by jaehyun, doyoung, taeil) - instrumental",250827,False,2,19,0.137,0.606,0.378,1,-8.618,1,0.034,0.0311,0.872,0.101,127.991,4,spotify:track:1T6IInAAec7tVQj3lMxxa3
NCT U,WITHOUT YOU,single,2016-04-10,2,spotify:album:6sSEBHHEExHgEIvZ11MxBp,"without you (sung by jaehyun, doyoung, taeil)",205533,False,1,42,0.53,0.578,0.942,2,-1.693,1,0.0556,0.0428,0.0,0.0833,127.835,4,spotify:track:0v5VZm8n1l0dEq7gls1a88
NCT U,WITHOUT YOU,single,2016-04-10,2,spotify:album:6sSEBHHEExHgEIvZ11MxBp,"without you (sung by kun, jaehyun, doyoung, taeil) - chinese version",205533,False,2,30,0.516,0.578,0.947,2,-1.629,1,0.0588,0.0394,0.0,0.126,128.021,4,spotify:track:7MtX7pq09iFQ4FlBE5jSL0
NCT U,일곱 번째 감각 The 7th Sense,single,2016-04-09,1,spotify:album:2KqjZihoHmimTaPaC3dNb2,"일곱 번째 감각 the 7th sense (sung by taeyong, mark, jaehyun, doyoung, ten)",214035,False,1,46,0.218,0.682,0.502,2,-9.507,1,0.0713,0.0124,8.45e-06,0.107,108.08,4,spotify:track:1VLEqquT268Ke46e5DZ1dH
NCT DREAM,Beatbox - The 2nd Album Repackage,album,2022-05-30,15,spotify:album:4sM1qNxjzxOvoH6jeFHx3W,beatbox,205133,False,1,75,0.773,0.857,0.7,4,-4.189,0,0.074,0.0411,0.0,0.0334,93.997,4,spotify:track:0CatzXH85XWyBqqdB6qPMB
NCT DREAM,Beatbox - The 2nd Album Repackage,album,2022-05-30,15,spotify:album:4sM1qNxjzxOvoH6jeFHx3W,to my first,183293,False,5,65,0.37,0.661,0.667,4,-3.875,0,0.0398,0.233,0.0,0.105,77.006,4,spotify:track:7cjojsJwncbiCI0rqOOf9j
NCT DREAM,Beatbox - The 2nd Album Repackage,album,2022-05-30,15,spotify:album:4sM1qNxjzxOvoH6jeFHx3W,"sorry, heart",213946,False,8,60,0.434,0.741,0.367,10,-4.467,1,0.0308,0.577,0.0,0.0912,80.997,4,spotify:track:6GKShCAPVjtOWJTH5tcSoj
NCT DREAM,Beatbox - The 2nd Album Repackage,album,2022-05-30,15,spotify:album:4sM1qNxjzxOvoH6jeFHx3W,on the way,209586,False,15,58,0.307,0.58,0.716,10,-5.388,0,0.0647,0.192,0.0,0.259,75.092,4,spotify:track:1iN31yt7y7vREKboJoPvvw
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,fire alarm,192506,False,1,56,0.689,0.659,0.922,4,-3.241,0,0.0809,0.033,0.0,0.355,139.947,4,spotify:track:4HhjBzw5QUpkPzswMsIWZR
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,glitch mode,207053,False,2,67,0.694,0.634,0.78,0,-2.323,0,0.0963,0.0164,0.0,0.141,166.923,4,spotify:track:5b1PngLlxc7hj3fJXrE2Zm
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,arcade,207720,False,3,57,0.562,0.607,0.676,1,-3.096,1,0.174,0.0396,0.0,0.265,169.776,4,spotify:track:4T9hw59r85ZkesNoYWQIJg
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,it’s yours,224040,False,4,56,0.716,0.865,0.727,0,-2.886,1,0.0587,0.24,0.0,0.0434,100.001,4,spotify:track:0a4svaW6XiBnyoXECjcmGw
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,teddy bear,242040,False,5,61,0.484,0.731,0.594,10,-5.688,0,0.0315,0.71,1.18e-06,0.111,106.001,4,spotify:track:4j8hB6XdIYspmYbFsBk1DD
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,replay,214066,False,6,52,0.717,0.799,0.863,4,-3.726,0,0.0895,0.0525,0.0,0.258,100.98,4,spotify:track:0eACCV3ys1LIIxMit2wLWn
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,saturday drip,180600,False,7,62,0.802,0.848,0.815,2,-2.058,1,0.0498,0.0474,0.0,0.0379,113.024,4,spotify:track:2ohOA4P55RsoU1bOanNGyB
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,better than gold,200746,False,8,62,0.715,0.713,0.842,0,-3.225,1,0.0402,0.0526,0.0,0.0834,110.039,4,spotify:track:0tIkUSA5njpsBaTAx3z25z
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,drive,198786,False,9,57,0.576,0.783,0.615,7,-4.077,1,0.0456,0.104,0.0,0.278,92.024,4,spotify:track:5kU7ejlQb3T56BIwYOiudl
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,never goodbye,212800,False,10,67,0.539,0.786,0.572,11,-4.967,1,0.0399,0.282,0.0,0.0808,91.977,4,spotify:track:5EAfUqytXYbH0yUZR3QGli
NCT DREAM,Glitch Mode - The 2nd Album,album,2022-03-28,11,spotify:album:4cAcTMGFjTBufC7Eu0FizU,rewind,184053,False,11,54,0.821,0.776,0.727,1,-4.417,1,0.0355,0.0588,0.0,0.0926,109.971,4,spotify:track:07qSCcSVuVLHIf0gUSrUNW
NCT DREAM,Hello Future - The 1st Album Repackage,album,2021-06-28,13,spotify:album:1fRqXYwoLDxG3EwP70qnjM,hello future,220920,False,1,68,0.5,0.545,0.803,1,-2.283,1,0.0526,0.0261,0.0,0.114,170.006,4,spotify:track:332GJ8ykVuEt3jOT1sy7j6
NCT DREAM,Hello Future - The 1st Album Repackage,album,2021-06-28,13,spotify:album:1fRqXYwoLDxG3EwP70qnjM,bungee,208893,False,2,52,0.545,0.63,0.775,2,-3.83,0,0.175,0.171,0.0,0.0438,98.024,4,spotify:track:2dRiyL82K8xPV3gLBDJZMx
NCT DREAM,Hello Future - The 1st Album Repackage,album,2021-06-28,13,spotify:album:1fRqXYwoLDxG3EwP70qnjM,life is still going on,218586,False,5,69,0.676,0.681,0.749,0,-3.436,0,0.0701,0.158,0.0,0.303,150.039,4,spotify:track:3THdOskGxdJcRbp0DcS4s0
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,hot sauce,195813,False,1,68,0.551,0.769,0.926,6,-1.627,1,0.0788,0.0127,0.0,0.285,100.034,4,spotify:track:6B8MM3PVQtUbZLay7tP7er
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,diggity,209373,False,2,54,0.687,0.715,0.842,6,-3.085,1,0.0817,0.1,0.0,0.255,89.988,4,spotify:track:2JEaSgRiEra5OQrZlnyqXG
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,dive into you,192826,False,3,63,0.584,0.767,0.715,4,-3.171,1,0.0493,0.23,0.0,0.139,75.968,4,spotify:track:0z3ZZ2JKusRpapstADTxVf
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,my youth,236093,False,4,61,0.581,0.779,0.676,1,-3.777,1,0.0376,0.562,0.0,0.123,119.959,4,spotify:track:3vG5ilGpaYA2MhVtyTORF1
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,rocket,175146,False,5,49,0.766,0.761,0.89,6,-2.971,1,0.121,0.208,0.0,0.0449,99.987,4,spotify:track:2hr3geQBSViX9Oi2OsnY3c
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,"countdown (3, 2, 1)",214666,False,6,51,0.608,0.727,0.902,10,-3.533,0,0.122,0.137,0.0,0.0636,107.014,4,spotify:track:5ngy93w3QaZl3mN9YinIux
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,anl,225533,False,7,55,0.603,0.668,0.714,6,-3.36,0,0.0503,0.254,0.0,0.143,157.85,4,spotify:track:3zIvzPKUUdSpDCm1uua6Be
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,irreplaceable,204026,False,8,55,0.82,0.532,0.831,2,-3.431,1,0.0557,0.17,0.0,0.511,89.923,4,spotify:track:3EFNqXf54nYARxXm5b7kGT
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,be there for you,223880,False,9,54,0.338,0.427,0.4,1,-5.308,0,0.032,0.71,0.0,0.195,175.876,4,spotify:track:65aiZeH9Uld7iFC4w24tiR
NCT DREAM,Hot Sauce - The 1st Album,album,2021-05-10,10,spotify:album:1miTgxRTUje9Jqml1aOSUi,rainbow,231773,False,10,60,0.409,0.555,0.705,10,-4.314,1,0.0482,0.529,0.0,0.105,133.005,4,spotify:track:2TyDgN8q5NgOuiR8yYyBYj
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,go - live,237600,False,1,32,0.463,0.606,0.966,10,-4.867,0,0.0988,0.0275,0.0,0.373,132.01,4,spotify:track:5dB0iQURzcObhAsmmp568o
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,drippin' - live,200560,False,2,31,0.651,0.602,0.975,10,-4.648,0,0.196,0.175,0.0,0.543,144.925,4,spotify:track:7s3foW5DoKy69sSCyZDUOs
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,119 - live,239106,False,3,31,0.447,0.606,0.895,0,-4.795,1,0.0566,0.138,0.0,0.859,104.04,4,spotify:track:6Y6y9ZWNVdFiOlJmJLiixT
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,"1, 2, 3 - live",195960,False,4,30,0.826,0.661,0.894,11,-5.108,0,0.0639,0.0548,0.0,0.265,124.986,4,spotify:track:6qnWyckAeMbBmgCJrccH30
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,we go up - live,185360,False,5,32,0.333,0.702,0.877,8,-4.335,1,0.132,0.0341,0.0,0.892,122.067,4,spotify:track:3mgjzvfMW97fChgmaj9VG1
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,stronger - live,211240,False,6,30,0.503,0.633,0.914,9,-4.871,0,0.0526,0.124,0.0,0.671,101.008,4,spotify:track:18Rf5HQKtKiL8UlCR0ea1j
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,dunk shot - live,238160,False,7,32,0.485,0.55,0.939,2,-3.704,1,0.0845,0.0497,0.0,0.875,115.952,4,spotify:track:1iqHuy6uEhpxLUkHelpKc0
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,chewing gum - live,218520,False,8,31,0.658,0.64,0.916,3,-4.339,0,0.0535,0.125,0.0,0.728,103.982,4,spotify:track:73NBWcaeP5asL1kn7GiwSE
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,dream run - live,224226,False,9,29,0.45,0.552,0.926,7,-3.336,1,0.0684,0.0308,0.0,0.323,120.028,4,spotify:track:30NOXqHv9ufsWBekF0Smko
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,best friend - live,246106,False,10,33,0.535,0.606,0.805,8,-6.065,1,0.0806,0.516,0.0,0.69,153.854,4,spotify:track:52Ne2Q5gx4WYsVw0KwblS3
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,walk you home - live,177120,False,11,40,0.632,0.672,0.71,11,-4.779,0,0.0263,0.357,0.0,0.945,98.022,4,spotify:track:5carF2oe8sELpiGj7LRsOs
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,candle light - live,236680,False,12,32,0.316,0.539,0.887,8,-5.008,1,0.0741,0.12,0.0,0.397,92.939,4,spotify:track:2LtxVjzYsMFWeGpTfuM958
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,we young - live,225760,False,1,30,0.273,0.62,0.888,0,-4.266,1,0.0414,0.0194,0.0,0.587,123.041,4,spotify:track:1x7DgqfPlE7NH7lbrUZukZ
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,my first and last - live,203066,False,2,33,0.386,0.699,0.94,0,-3.225,1,0.0948,0.0193,0.0,0.381,108.063,4,spotify:track:1MZuGklUjhhJRCNYT7igTc
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,my page - live,225386,False,3,29,0.509,0.637,0.94,1,-3.295,0,0.104,0.319,0.0,0.116,125.008,4,spotify:track:6C4tuh5v9RzeEYzYwST0nl
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,bye my first... - live,206053,False,4,31,0.354,0.372,0.91,7,-4.539,1,0.0735,0.021,0.0,0.839,89.543,4,spotify:track:6X6n1gtl1jpDsVHpwt7Wr4
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,don't need your love - live,202746,False,5,34,0.649,0.393,0.944,7,-5.234,1,0.191,0.0575,2.92e-05,0.485,159.832,3,spotify:track:01YEVlunkOcDQ2haHpTLOi
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,fireflies - live,202373,False,6,31,0.458,0.63,0.889,1,-4.156,1,0.227,0.0297,0.0,0.95,127.944,4,spotify:track:41rDbh9jwDoKZ8wKTOiung
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,trigger the fever - live,206360,False,7,33,0.456,0.52,0.916,4,-3.284,1,0.057,0.0241,0.0,0.899,128.053,4,spotify:track:2MsuMsE5CCbjNAOQv8h19g
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,boom - live,211053,False,8,32,0.613,0.689,0.861,5,-4.125,0,0.0458,0.258,0.0,0.868,119.959,4,spotify:track:3xkMNkcPcVqQl4K66os2RX
